id,title,release_date,poster_path,popularity,overview
679,Aliens,1986-07-18,/r1x5JGpyqZU8PYhbs4UcrO1Xb6x.jpg,9.8678,"Ripley, the sole survivor of the Nostromo's deadly encounter with the monstrous Alien, returns to Earth after drifting through space in hypersleep for 57 years. Although her story is initially met with skepticism, she agrees to accompany a team of Colonial Marines back to LV-426."
546554,Knives Out,2019-11-27,/pThyQovXQrw2m0s9x82twj48Jq4.jpg,11.6685,"When renowned crime novelist Harlan Thrombey is found dead at his estate just after his 85th birthday, the inquisitive and debonair Detective Benoit Blanc is mysteriously enlisted to investigate. From Harlan's dysfunctional family to his devoted staff, Blanc sifts through a web of red herrings and self-serving lies to uncover the truth behind Harlan's untimely death."
22705,Cheeky,2000-01-28,/7gqcEgJfTltbLo76nZTl8umgM1Y.jpg,11.654,"While scouting out apartments in London for her Venetian boyfriend, Carla rents an apartment overlooking the Thames. There, she meets a real estate agent by the name of Moira."
423108,The Conjuring: The Devil Made Me Do It,2021-05-25,/xbSuFiJbbBWCkyCCKIMfuDCA4yV.jpg,11.6439,"Paranormal investigators Ed and Lorraine Warren encounter what would become one of the most sensational cases from their files. The fight for the soul of a young boy takes them beyond anything they'd ever seen before, to mark the first time in U.S. history that a murder suspect would claim demonic possession as a defense."
1064028,Subservience,2024-08-15,/gBenxR01Uy0Ev9RTIw6dVBPoyQU.jpg,11.6372,"With his wife out sick, a struggling father brings home a lifelike AI, only to have his self-aware new help want everything her new family has to offer... Like the affection of her owner and she'll kill to get it."
1227128,Raid 2,2025-05-01,/562SAxZP1sLuYqDDTuODu3hdGyx.jpg,11.6242,"Set seven years after the events of the first film, it follows the return of IRS officer Amay Patnaik, who is attempting to take down a seemingly benevolent politician."
575678,The Serial Rape Murderer,1983-10-10,,11.6072,"12 Years ago, Fuyuko, was 7 years old, watched her sister, a high school student, raped and choked to die. Fuyuko never forgets that the man who killed her sister has a red snake tattoo on his thigh. Suffering from the memory and deeply being traumatized, Fuyuko meets the tattooed man by accident and tries to hunt down..."
917496,Beetlejuice Beetlejuice,2024-09-04,/kKgQzkUCnQmeTPkyIwHly2t6ZFI.jpg,11.6048,"After a family tragedy, three generations of the Deetz family return home to Winter River. Still haunted by Betelgeuse, Lydia's life is turned upside down when her teenage daughter, Astrid, accidentally opens the portal to the Afterlife."
564,The Mummy,1999-04-16,/yhIsVvcUm7QxzLfT6HW2wLf5ajY.jpg,11.6045,Dashing legionnaire Rick O'Connell stumbles upon the hidden ruins of Hamunaptra while in the midst of a battle to claim the area in 1920s Egypt. It has been over three thousand years since former High Priest Imhotep suffered a fate worse than death as a punishment for a forbidden love—along with a curse that guarantees eternal doom upon the world if he is ever awoken.
272,Batman Begins,2005-06-10,/4MpN4kIEqUjW8OPtOQJXlTdHiJV.jpg,11.6006,"Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman."
101,Léon: The Professional,1994-09-14,/bxB2q91nKYp8JNzqE7t7TWBVupB.jpg,11.5872,"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps."
38,Eternal Sunshine of the Spotless Mind,2004-03-19,/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg,11.5675,"Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake."
1506450,Sipsipan,2025-07-11,/s8L60mdRK3aBhu9EjXFAvc0KiSQ.jpg,11.5661,"At Sipsipan, a shady stop where truckers trade fuel for cash and pleasure, one man’s craving leads him down a path of lust, lies, and no return."
1127166,The Tearsmith,2024-04-03,/uoBHsxSgfc3PQsSn98RfnbePHOy.jpg,11.5514,"Adopted together after a tough childhood in an orphanage, Nica and Rigel realize that unexpected but irresistible feelings pull them together."
1402,The Pursuit of Happyness,2006-12-14,/lBYOKAMcxIvuk9s9hMuecB9dPBV.jpg,11.5219,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.
1407861,The Bayou,2025-01-31,/sf6j1SbgDf7VTjL1MRq5MAQSOyE.jpg,11.5192,"Vacation turns disaster when Houston grad Kyle and her friends survive a plane crash in the desolate Louisiana everglades, only to discover there's something way more dangerous lurking in the shallows."
50014,The Help,2011-08-09,/3kmfoWWEc9Vtyuaf9v5VipRgdjx.jpg,11.5084,"Aibileen Clark is a middle-aged African-American maid who has spent her life raising white children and has recently lost her only son; Minny Jackson is an African-American maid who has often offended her employers despite her family's struggles with money and her desperate need for jobs; and Eugenia ""Skeeter"" Phelan is a young white woman who has recently moved back home after graduating college to find out her childhood maid has mysteriously disappeared. These three stories intertwine to explain how life in Jackson, Mississippi revolves around ""the help""; yet they are always kept at a certain distance because of racial lines."
940721,Godzilla Minus One,2023-11-03,/2E2WTX0TJEflAged6kzErwqX1kt.jpg,11.5055,"In postwar Japan, Godzilla brings new devastation to an already scorched landscape. With no military intervention or government help in sight, the survivors must join together in the face of despair and fight back against an unrelenting horror."
177677,Mission: Impossible - Rogue Nation,2015-07-28,/jwqL7croP7JMVfz0l9o7V4yJsJO.jpg,11.5055,"Ethan and team take on their most impossible mission yet—eradicating 'The Syndicate', an International and highly-skilled rogue organization committed to destroying the IMF."
615453,Ne Zha,2019-07-26,/phM9bb6s9c60LA8qwsdk7U1N2cS.jpg,11.4968,"A young boy is born as the reincarnation of a demonic power, into a society that hates and fears him. Destined by prophecy to bring destruction to the world, Nezha must choose between good and evil to see if he can change his fate."
1235431,Oshi no Ko -The Final Act-,2024-12-20,/nNvD1sbeMSsVL7m82U601JyGStG.jpg,11.4728,"Goro is a gynecologist and idol fan who’s in shock after his favorite star, Ai, announces an impromptu hiatus. Little does Goro realize that he’s about to forge a bond with her that defies all common sense! Lies are an idol’s weapon!"
313369,La La Land,2016-12-01,/uDO8zWDhfWwoFdKS4fzkUJt0Rf0.jpg,11.3755,"Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart."
1093237,Hurry Up Tomorrow,2025-05-14,/9W44XSMYbjXdlXcQhD104zPhhhJ.jpg,10.6686,A musician plagued by insomnia is pulled into an odyssey with a stranger who begins to unravel the very core of his existence.
645710,The Voyeurs,2021-08-25,/8Y4XOIWhpOvSOEn8XrxbkH9yAXO.jpg,11.3162,"When Pippa and Thomas move into their dream apartment, they notice that their windows look directly into the apartment opposite – inviting them to witness the volatile relationship of the attractive couple across the street. But what starts as a simple curiosity turns into full-blown obsession with increasingly dangerous consequences."
1337397,Mischief,2024-09-20,/aQCJba6669KSTHrreNlrZuLPwWQ.jpg,10.8836,"Sex and rumors abound in this erotic story about high school student Jules, who won’t stop at anything to get back best friend Dahlia from new student Nessa, even if it means making up stories of illicit affairs with teachers."
995926,"I, the Executioner",2024-09-13,/gAtP0usArK5gVOBObnsENKLwML8.jpg,11.3076,"The veteran detective Seo Do-cheol and his team at Major Crimes, relentless in their pursuit of criminals, join forces with rookie cop Park Sun-woo to track down a serial killer who has plunged the nation into turmoil."
1319700,The Real You,2024-11-08,/mCUkFIuEnVlkvDqGgN3gpZkH9Pr.jpg,11.2108,"Why had a mother who seemed happy desired to end her own life? Desperate to uncover his mother’s true intentions, Sakuya ventures into uncharted technological territory. He turns to VF (Virtual Figure), a technology that aggregates personal data from one’s life to create a “human” in a virtual space."
390043,The Hitman's Bodyguard,2017-08-16,/5CGjlz2vyBhW5xHW4eNOZIdgzYq.jpg,10.6394,"The world’s top bodyguard gets a new client, a hitman who must testify at the International Court of Justice. They must put their differences aside and work together to make it to the trial on time."
82690,Wreck-It Ralph,2012-11-01,/zWoIgZ7mgmPkaZjG0102BSKFIqQ.jpg,11.2787,"Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero's Duty, a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started."
7345,There Will Be Blood,2007-12-26,/nuZDiX8okojcwkStdaMjA9LUQAT.jpg,11.2748,"Ruthless silver miner, turned oil prospector, Daniel Plainview, moves to oil-rich California. Using his son to project a trustworthy, family-man image, Plainview cons local landowners into selling him their valuable properties for a pittance. However, local preacher Eli Sunday suspects Plainview's motives and intentions, starting a slow-burning feud that threatens both their lives."
27458,Little Darlings,1980-03-21,/mMRPB4IvMw7c3zIHIEfaOGv0V5h.jpg,11.2659,Two 15-year-old girls from different sides of the tracks compete to see who will be first to lose their virginity while at camp.
957452,The Crow,2024-08-21,/g8TbOXrNMuqq7AaKqdvqS2oG4ob.jpg,11.2538,"Soulmates Eric and Shelly are brutally murdered when the demons of her dark past catch up with them. Given the chance to save his true love by sacrificing himself, Eric sets out to seek merciless revenge on their killers, traversing the worlds of the living and the dead to put the wrong things right."
4247,Scary Movie,2000-07-07,/fVQFPRuw3yWXojYDJvA5EoFjUOY.jpg,11.2409,"A familiar-looking group of teenagers find themselves being stalked by a more-than-vaguely recognizable masked killer! As the victims begin to pile up and the laughs pile on, none of your favorite scary movies escape the razor-sharp satire of this outrageously funny parody!"
10198,The Princess and the Frog,2009-12-08,/v6nAUs62OJ4DXmnnmPFeVmMz8H9.jpg,11.2281,"A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him."
438148,Minions: The Rise of Gru,2022-06-29,/wKiOkZTN9lUUUNZLmtnwubZYONg.jpg,11.206,"A fanboy of a supervillain supergroup known as the Vicious 6, Gru hatches a plan to become evil enough to join them, with the backup of his followers, the Minions."
695721,The Hunger Games: The Ballad of Songbirds & Snakes,2023-11-15,/lrkOYL5GBTFW9cgs9RlojxAcZZF.jpg,11.2057,"64 years before he becomes the tyrannical president of Panem, Coriolanus Snow sees a chance for a change in fortunes when he mentors Lucy Gray Baird, the female tribute from District 12."
1140142,Yakuza bayashi,1954-06-30,/1pOfALcXkc5yU2FPTwmMBnXUQK.jpg,11.7274,Makino Masahiro film starring Okada Mariko
1190511,Sitaare Zameen Par,2025-06-20,/2ztRFbp1YSvMSIrr7AqYq6i6pqC.jpg,11.1996,A disgraced basketball coach is given the chance to coach a team of players who are intellectually disabled as part of community services. Gulshan has apprehensions at first and feels out of place but soon realizes they just might have what it takes to make it to the national championships.
930564,Saltburn,2023-11-16,/zGTfMwG112BC66mpaveVxoWPOaB.jpg,11.798,"Struggling to find his place at Oxford University, student Oliver Quick finds himself drawn into the world of the charming and aristocratic Felix Catton, who invites him to Saltburn, his eccentric family's sprawling estate, for a summer never to be forgotten."
508442,Soul,2020-12-25,/pEz5aROvfy5FBW1OTlrDO3VryWO.jpg,11.175,"Joe Gardner is a middle school teacher with a love for jazz music. After a successful audition at the Half Note Club, he suddenly gets into an accident that separates his soul from his body and is transported to the You Seminar, a center in which souls develop and gain passions before being transported to a newborn child. Joe must enlist help from the other souls-in-training, like 22, a soul who has spent eons in the You Seminar, in order to get back to Earth."
260514,Cars 3,2017-06-15,/fyy1nDC8wm553FCiBDojkJmKLCs.jpg,11.1454,"Blindsided by a new generation of blazing-fast racers, the legendary Lightning McQueen is suddenly pushed out of the sport he loves. To get back in the game, he will need the help of an eager young race technician with her own plan to win, inspiration from the late Fabulous Hudson Hornet, and a few unexpected turns. Proving that #95 isn't through yet will test the heart of a champion on Piston Cup Racing’s biggest stage!"
718821,Twisters,2024-07-10,/pjnD08FlMAIXsfOLKQbvmO0f0MD.jpg,13.2919,"As storm season intensifies, the paths of former storm chaser Kate Carter and reckless social-media superstar Tyler Owens collide when terrifying phenomena never seen before are unleashed. The pair and their competing teams find themselves squarely in the paths of multiple storm systems converging over central Oklahoma in the fight of their lives."
152601,Her,2013-12-18,/eCOtqtfvn7mxGl6nfmq4b1exJRc.jpg,11.2261,"In the not so distant future, Theodore, a lonely writer, purchases a newly developed operating system designed to meet the user's every need. To Theodore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all."
214756,Ted 2,2015-06-25,/38C91I7Xft0gyY7BITm8i4yvuRb.jpg,11.3907,"Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law."
1013154,Hard Truths,2024-12-06,/eEj1TGrGc4IQ8bscFC17Ggdg6ft.jpg,10.9417,"Pansy is a woman so full of rage that every interaction she has devolves into lashing out, whether at her utterly cowed husband and son, or random strangers who have the temerity to address her. In contrast, her younger sister Chantelle lives with her two vivacious daughters and plies a successful trade as a hairdresser, putting clients at their ease all day long. Yet beneath Pansy’s abrasive exterior are hints of a more fragile psyche, one motivated by fear and damaged by repressed pain."
960505,Za honban: Aidoru kashu-hen,1987-05-13,/o5ST5VIhOlt3pbhvBlwoA0y5fK8.jpg,10.9394,A story of girls afflicted with idol syndrome who will do anything to get a job in the industry and the men who take advantage of them. They are more than willing to sacrifice their bodies to make that stage debut.
10195,Thor,2011-04-21,/prSfAi1xGrhLQNxVSUFh61xQ4Qy.jpg,10.8864,"Against his father Odin's will, The Mighty Thor - a powerful but arrogant warrior god - recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth."
150689,Cinderella,2015-03-06,/j91LJmcWo16CArFOoapsz84bwxb.jpg,11.835,"When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods."
694,The Shining,1980-05-23,/xazWoLealQwEgqZ89MLZklLZD3k.jpg,10.5435,"Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within."
920,Cars,2006-06-08,/2Touk3m5gzsqr1VsvxypdyHY5ci.jpg,12.1994,"Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters."
514593,You Should Have Left,2020-06-18,/tpOwE6xsWnu4lKeKbKW0R3iClM.jpg,10.8977,"In an effort to repair their relationship, a couple books a vacation in the countryside for themselves and their daughter. What starts as a perfect retreat begins to fall apart as one loses their grip on reality, and a sinister force tries to tear them apart."
572802,Aquaman and the Lost Kingdom,2023-12-20,/jcA2QFJ4wuFcG79P97wA7OBLQoL.jpg,11.7776,"Black Manta seeks revenge on Aquaman for his father's death. Wielding the Black Trident's power, he becomes a formidable foe. To defend Atlantis, Arthur (Aquaman) forges an alliance with his imprisoned brother. They must protect the kingdom."
284054,Black Panther,2018-02-13,/uxzzxijgPIY7slzFvMotPv8wjKA.jpg,10.576,"King T'Challa returns home to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne by factions within his own country as well as without. Using powers reserved to Wakandan kings, T'Challa assumes the Black Panther mantle to join with ex-girlfriend Nakia, the queen-mother, his princess-kid sister, members of the Dora Milaje (the Wakandan 'special forces') and an American secret agent, to prevent Wakanda from being dragged into a world war."
787,Mr. & Mrs. Smith,2005-06-07,/kjD700RtyhveN3ZbOnSvUSne0Qj.jpg,10.4445,"A husband and wife struggle to keep their marriage alive until they realize they are both secretly working as assassins. Now, their respective assignments require them to kill each other."
393,Kill Bill: Vol. 2,2004-04-16,/2yhg0mZQMhDyvUQ4rG1IZ4oIA8L.jpg,12.0509,"The Bride unwaveringly continues on her roaring rampage of revenge against the band of assassins who had tried to kill her and her unborn child. She visits each of her former associates one-by-one, checking off the victims on her Death List Five until there's nothing left to do … but kill Bill."
616037,Thor: Love and Thunder,2022-07-06,/pIkRyD18kl4FhoCNQuWxWu5cBLM.jpg,10.9673,"After his retirement is interrupted by Gorr the God Butcher, a galactic killer who seeks the extinction of the gods, Thor Odinson enlists the help of King Valkyrie, Korg, and ex-girlfriend Jane Foster, who now wields Mjolnir as the Mighty Thor. Together they embark upon a harrowing cosmic adventure to uncover the mystery of the God Butcher’s vengeance and stop him before it’s too late."
9487,A Bug's Life,1998-11-25,/Ah3J9OJVc2CNCuH2zMydXy9fmIC.jpg,10.3849,"On behalf of ""oppressed bugs everywhere,"" an inventive ant named Flik hires a troupe of warrior bugs to defend his bustling colony from a horde of freeloading grasshoppers led by the evil-minded Hopper."
615173,The Witch: Part 2. The Other One,2022-06-15,/9YTuscJXmr9Iua62amCgGSU8PDW.jpg,11.0668,"A girl wakes up in a huge secret laboratory, then accidentally meets another girl who is trying to protect her house from a gang. The mystery girl overthrows the gang with her unexpected powers, and laboratory staff set out to find her."
72190,World War Z,2013-06-19,/aCnVdvExw6UWSeQfr0tUH3jr4qG.jpg,14.5954,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls."
27458,Little Darlings,1980-03-21,/mMRPB4IvMw7c3zIHIEfaOGv0V5h.jpg,11.2659,Two 15-year-old girls from different sides of the tracks compete to see who will be first to lose their virginity while at camp.
508883,The Boy and the Heron,2023-07-14,/f4oZTcfGrVTXKTWg157AwikXqmP.jpg,10.9691,"While the Second World War rages, the teenage Mahito, haunted by his mother's tragic death, is relocated from Tokyo to the serene rural home of his new stepmother Natsuko, a woman who bears a striking resemblance to the boy's mother. As he tries to adjust, this strange new world grows even stranger following the appearance of a persistent gray heron, who perplexes and bedevils Mahito, dubbing him the ""long-awaited one."""
102382,The Amazing Spider-Man 2,2014-04-16,/dGjoPttcbKR5VWg1jQuNFB247KL.jpg,11.0912,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past."
545611,Everything Everywhere All at Once,2022-03-24,/u68AjlvlutfEIcpmbYpKcdi09ut.jpg,11.0771,"An aging Chinese immigrant is swept up in an insane adventure, where she alone can save what's important to her by connecting with the lives she could have led in other universes."
78,Blade Runner,1982-06-25,/63N9uy8nd9j7Eog2axPQ8lbr3Wj.jpg,11.0747,"In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans."
615173,The Witch: Part 2. The Other One,2022-06-15,/9YTuscJXmr9Iua62amCgGSU8PDW.jpg,11.0668,"A girl wakes up in a huge secret laboratory, then accidentally meets another girl who is trying to protect her house from a gang. The mystery girl overthrows the gang with her unexpected powers, and laboratory staff set out to find her."
493922,Hereditary,2018-06-07,/4GFPuL14eXi66V96xBWY73Y9PfR.jpg,11.0654,"Following the death of the Leigh family matriarch, Annie and her children uncover disturbing secrets about their heritage. Their daily lives are not only impacted, but they also become entangled in a chilling fate from which they cannot escape, driving them to the brink of madness."
1265,Bridge to Terabithia,2007-02-15,/3xFxGodKPMFLheS8rujFSmLfcq4.jpg,11.0649,"Jesse Aarons trained all summer to become the fastest runner in school. So he's very upset when newcomer Leslie Burke outruns him and everyone else. Despite this and other differences including that she's rich, he's poor, she's a city girl, and he's a country boy the two become fast friends. Together they create Terabithia, a land of monsters, trolls, ogres, and giants where they rule as king and queen."
930094,"Red, White & Royal Blue",2023-07-27,/ta3ReqbdEcLJM3mcHMzbYFZI8v7.jpg,11.0522,"After an altercation between Alex, the president's son, and Britain's Prince Henry at a royal event becomes tabloid fodder, their long-running feud now threatens to drive a wedge in U.S./British relations. When the rivals are forced into a staged truce, their icy relationship begins to thaw and the friction between them sparks something deeper than they ever expected."
630,The Wizard of Oz,1939-08-15,/pfAZFD7I2hxW9HCChTuAzsdE6UX.jpg,11.0374,"Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them."
9655,She's the Man,2006-03-17,/ms9vdHyBLgAj0txnMWI9djGpDGp.jpg,11.0358,"Viola Hastings is in a real jam. Complications threaten her scheme to pose as her twin brother, Sebastian, and take his place at a new boarding school. She falls in love with her handsome roommate, Duke, who loves beautiful Olivia, who has fallen for Sebastian! As if that were not enough, Viola's twin returns from London ahead of schedule but has no idea that his sister has already replaced him on campus."
333339,Ready Player One,2018-03-28,/pU1ULUq8D3iRxl1fdX2lZIzdHuI.jpg,11.0011,"When the creator of a popular video game system dies, a virtual contest is created to compete for his fortune."
1005331,Carry-On,2024-12-05,/sjMN7DRi4sGiledsmllEw5HJjPy.jpg,10.998,An airport security officer races to outsmart a mysterious traveler forcing him to let a dangerous item slip onto a Christmas Eve flight.
141052,Justice League,2017-11-15,/eifGNCSDuxJeS1loAXil5bIGgvC.jpg,10.9735,"Fuelled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne and Diana Prince assemble a team of metahumans consisting of Barry Allen, Arthur Curry and Victor Stone to face the catastrophic threat of Steppenwolf and the Parademons who are on the hunt for three Mother Boxes on Earth."
508883,The Boy and the Heron,2023-07-14,/f4oZTcfGrVTXKTWg157AwikXqmP.jpg,10.9691,"While the Second World War rages, the teenage Mahito, haunted by his mother's tragic death, is relocated from Tokyo to the serene rural home of his new stepmother Natsuko, a woman who bears a striking resemblance to the boy's mother. As he tries to adjust, this strange new world grows even stranger following the appearance of a persistent gray heron, who perplexes and bedevils Mahito, dubbing him the ""long-awaited one."""
585511,Luck,2022-08-05,/9OpVlfJGNvX3lUqdzY0nGoA6wQa.jpg,10.9681,"Suddenly finding herself in the never-before-seen Land of Luck, the unluckiest person in the world must unite with the magical creatures there to turn her luck around."
616037,Thor: Love and Thunder,2022-07-06,/pIkRyD18kl4FhoCNQuWxWu5cBLM.jpg,10.9673,"After his retirement is interrupted by Gorr the God Butcher, a galactic killer who seeks the extinction of the gods, Thor Odinson enlists the help of King Valkyrie, Korg, and ex-girlfriend Jane Foster, who now wields Mjolnir as the Mighty Thor. Together they embark upon a harrowing cosmic adventure to uncover the mystery of the God Butcher’s vengeance and stop him before it’s too late."
6977,No Country for Old Men,2007-06-13,/6d5XOczc226jECq0LIX0siKtgHR.jpg,10.9645,"Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide."
68726,Pacific Rim,2013-07-11,/mmznhaQDwlHWpUwKuNxtQiubbmM.jpg,10.9596,"Using massive piloted robots to combat the alien threat, earth's survivors take the fight to the invading alien force lurking in the depths of the Pacific Ocean. Nearly defenseless in the face of the relentless enemy, the forces of mankind have no choice but to turn to two unlikely heroes who now stand as earth's final hope against the mounting apocalypse."
1724,The Incredible Hulk,2008-06-12,/gKzYx79y0AQTL4UAk1cBQJ3nvrm.jpg,10.9551,"Scientist Bruce Banner scours the planet for an antidote to the unbridled force of rage within him: the Hulk. But when the military masterminds who dream of exploiting his powers force him back to civilization, he finds himself coming face to face with a new, deadly foe."
1013154,Hard Truths,2024-12-06,/eEj1TGrGc4IQ8bscFC17Ggdg6ft.jpg,10.9417,"Pansy is a woman so full of rage that every interaction she has devolves into lashing out, whether at her utterly cowed husband and son, or random strangers who have the temerity to address her. In contrast, her younger sister Chantelle lives with her two vivacious daughters and plies a successful trade as a hairdresser, putting clients at their ease all day long. Yet beneath Pansy’s abrasive exterior are hints of a more fragile psyche, one motivated by fear and damaged by repressed pain."
960505,Za honban: Aidoru kashu-hen,1987-05-13,/o5ST5VIhOlt3pbhvBlwoA0y5fK8.jpg,10.9394,A story of girls afflicted with idol syndrome who will do anything to get a job in the industry and the men who take advantage of them. They are more than willing to sacrifice their bodies to make that stage debut.
62,2001: A Space Odyssey,1968-04-02,/ve72VxNqjGM69Uky4WTo2bK6rfq.jpg,10.7557,"Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer."
68726,Pacific Rim,2013-07-11,/mmznhaQDwlHWpUwKuNxtQiubbmM.jpg,10.9596,"Using massive piloted robots to combat the alien threat, earth's survivors take the fight to the invading alien force lurking in the depths of the Pacific Ocean. Nearly defenseless in the face of the relentless enemy, the forces of mankind have no choice but to turn to two unlikely heroes who now stand as earth's final hope against the mounting apocalypse."
940721,Godzilla Minus One,2023-11-03,/2E2WTX0TJEflAged6kzErwqX1kt.jpg,11.5055,"In postwar Japan, Godzilla brings new devastation to an already scorched landscape. With no military intervention or government help in sight, the survivors must join together in the face of despair and fight back against an unrelenting horror."
755679,Fast X: Part 2,,/lD8V3DBban95Mxz4sjuA81Tw771.jpg,11.3608,"The eleventh installment in The Fast Saga, and a direct sequel to ""Fast X""."
1388366,Popeye the Slayer Man,2025-03-21,/nVwu3mN7hr1yF467pGct3yQFM41.jpg,10.6552,"A curious group of friends sneak into an abandoned spinach canning factory to film a documentary on the legend of the ""Sailor Man,"" who is said to haunt the factory and local docks."
49530,In Time,2011-10-27,/3Mwj2sIONQckOZP3YwsUXF7U5I4.jpg,11.8279,"In the not-too-distant future, the aging gene has been switched off. To avoid overpopulation, time has become the currency and the way people pay for luxuries and necessities. The rich can live forever, while the rest struggle to negotiate for their immortality. A poor young man who suddenly comes into a fortune of time finds himself on the run from a corrupt police force known as the ""time keepers""."
499701,Dora and the Lost City of Gold,2019-08-08,/xvYCZ740XvngXK0FNeSNVTJJJ5v.jpg,10.4727,"Dora, a girl who has spent most of her life exploring the jungle with her parents, now must navigate her most dangerous adventure yet: high school. Always the explorer, Dora quickly finds herself leading Boots (her best friend, a monkey), Diego, and a rag tag group of teens on an adventure to save her parents and solve the impossible mystery behind a lost Inca civilization."
1106739,Juror #2,2024-10-30,/ugQkpGajKFQ8eyOEhGheR0HfWQ.jpg,10.8838,"While serving as a juror in a high profile murder trial, family man Justin Kemp finds himself struggling with a serious moral dilemma…one he could use to sway the jury verdict and potentially convict—or free—the accused killer."
9820,The Parent Trap,1998-07-28,/3FSL7O7HRt6HoGrTBZAVdLK1nZg.jpg,10.6709,"Hallie Parker and Annie James are identical twins who were separated at a young age due to their parents' divorce. Unbeknownst to their parents, the girls are sent to the same summer camp, where they meet, discover the truth about their relationship, and come up with a plan to switch places in an effort to reunite their mother and father."
810,Shrek the Third,2007-05-17,/n4SexGGQzI26E269tfpa80MZaGV.jpg,10.1655,"The King of Far Far Away has died and Shrek and Fiona are to become King & Queen. However, Shrek wants to return to his cozy swamp and live in peace and quiet, so when he finds out there is another heir to the throne, they set off to bring him back to rule the kingdom."
930094,"Red, White & Royal Blue",2023-07-27,/ta3ReqbdEcLJM3mcHMzbYFZI8v7.jpg,11.0522,"After an altercation between Alex, the president's son, and Britain's Prince Henry at a royal event becomes tabloid fodder, their long-running feud now threatens to drive a wedge in U.S./British relations. When the rivals are forced into a staged truce, their icy relationship begins to thaw and the friction between them sparks something deeper than they ever expected."
